Date,ETR
2009-11-11,542
2009-11-12,538
2009-11-13,535
2009-11-14,532
2009-11-15,528
2009-11-16,573
2009-11-17,569
2009-11-18,566
2009-11-19,562
2009-11-20,559
2009-11-21,556
2009-11-22,552
2009-11-23,549
2009-11-24,547
2009-11-25,544
2009-11-26,541
2009-11-27,538
2009-11-28,536
2009-11-29,533
2009-11-30,531
2009-12-01,529
2009-12-02,526
2009-12-03,524
2009-12-04,523
2009-12-05,521
2009-12-06,519
2009-12-07,517
2009-12-08,516
2009-12-09,515
2009-12-10,513
2009-12-11,512
2009-12-12,511
2009-12-13,510
2009-12-14,509
2009-12-15,508
2009-12-16,508
2009-12-17,507
2009-12-18,507
2009-12-19,507
2009-12-20,507
2009-12-21,507
2009-12-22,507
2009-12-23,507
2009-12-24,507
2009-12-25,508
2009-12-26,509
2009-12-27,509
2009-12-28,510
2009-12-29,511
2009-12-30,512
2009-12-31,513
