Date,ETR
2009-04-01,678
2009-04-02,683
2009-04-03,688
2009-04-04,692
2009-04-05,697
2009-04-06,702
2009-04-07,707
2009-04-08,711
2009-04-09,716
2009-04-10,720
2009-04-11,725
2009-04-12,729
2009-04-13,734
2009-04-14,738
2009-04-15,742
2009-04-16,746
2009-04-17,751
2009-04-18,754
2009-04-19,759
2009-04-20,762
2009-04-21,766
2009-04-22,770
2009-04-23,774
2009-04-24,778
2009-04-25,781
2009-04-26,785
2009-04-27,788
2009-04-28,792
2009-04-29,796
2009-04-30,799
2009-05-01,802
2009-05-02,805
2009-05-03,808
2009-05-04,811
2009-05-05,814
2009-05-06,817
2009-05-07,820
2009-05-08,823
2009-05-09,825
2009-05-10,828
2009-05-11,830
2009-05-12,833
2009-05-13,835
2009-05-14,838
2009-05-15,840
2009-05-16,842
2009-05-17,844
2009-05-18,846
2009-05-19,848
2009-05-20,850
2009-05-21,852
2009-05-22,854
2009-05-23,855
2009-05-24,857
2009-05-25,859
2009-05-26,860
2009-05-27,861
2009-05-28,863
2009-05-29,864
2009-05-30,865
2009-05-31,866
2009-06-01,867
2009-06-02,868
2009-06-03,869
2009-06-04,870
2009-06-05,871
2009-06-06,872
2009-06-07,872
2009-06-08,873
2009-06-09,874
2009-06-10,874
2009-06-11,874
2009-06-12,875
2009-06-13,875
2009-06-14,875
2009-06-15,875
2009-06-16,876
2009-06-17,876
2009-06-18,876
2009-06-19,876
2009-06-20,876
2009-06-21,875
2009-06-22,875
2009-06-23,875
2009-06-24,874
2009-06-25,874
2009-06-26,874
2009-06-27,873
2009-06-28,872
2009-06-29,872
2009-06-30,871
2009-07-01,870
2009-07-02,870
2009-07-03,869
2009-07-04,868
2009-07-05,867
2009-07-06,866
2009-07-07,865
2009-07-08,863
2009-07-09,862
2009-07-10,861
2009-07-11,859
2009-07-12,858
2009-07-13,857
2009-07-14,855
2009-07-15,854
2009-07-16,852
2009-07-17,850
2009-07-18,848
2009-07-19,847
2009-07-20,845
2009-07-21,843
2009-07-22,841
2009-07-23,839
2009-07-24,837
2009-07-25,834
2009-07-26,832
2009-07-27,830
2009-07-28,828
2009-07-29,825
2009-07-30,823
2009-07-31,820
2009-08-01,818
2009-08-02,815
2009-08-03,812
2009-08-04,809
2009-08-05,807
2009-08-06,804
2009-08-07,801
2009-08-08,798
2009-08-09,794
2009-08-10,791
2009-08-11,788
2009-08-12,785
2009-08-13,782
2009-08-14,778
2009-08-15,775
2009-08-16,771
2009-08-17,768
2009-08-18,764
2009-08-19,761
2009-08-20,757
2009-08-21,753
2009-08-22,749
2009-08-23,745
2009-08-24,742
2009-08-25,738
2009-08-26,734
2009-08-27,730
2009-08-28,725
2009-08-29,721
2009-08-30,717
2009-08-31,713
2009-09-01,708
2009-09-02,704
2009-09-03,699
2009-09-04,695
2009-09-05,690
2009-09-06,686
2009-09-07,681
2009-09-08,676
2009-09-09,672
2009-09-10,667
2009-09-11,662
2009-09-12,657
2009-09-13,652
2009-09-14,647
2009-09-15,642
2009-09-16,637
2009-09-17,632
2009-09-18,627
2009-09-19,622
2009-09-20,617
2009-09-21,611
2009-09-22,606
2009-09-23,601
2009-09-24,596
2009-09-25,591
2009-09-26,585
2009-09-27,580
2009-09-28,575
2009-09-29,570
2009-09-30,564
2009-10-01,559
2009-10-02,554
2009-10-03,549
2009-10-04,543
2009-10-05,538
2009-10-06,533
2009-10-07,572
2009-10-08,566
2009-10-09,560
2009-10-10,555
2009-10-11,549
2009-10-12,543
2009-10-13,538
2009-10-14,532
2009-10-15,527
2009-10-16,521
2009-10-17,515
2009-10-18,510
2009-10-19,504
2009-10-20,499
2009-10-21,494
2009-10-22,488
2009-10-23,483
2009-10-24,478
2009-10-25,473
2009-10-26,510
2009-10-27,504
2009-10-28,499
2009-10-29,493
2009-10-30,488
2009-10-31,482
2009-11-01,477
2009-11-02,472
2009-11-03,467
2009-11-04,462
2009-11-05,457
2009-11-06,452
2009-11-07,447
2009-11-08,442
2009-11-09,437
2009-11-10,433
2009-11-11,428
2009-11-12,424
2009-11-13,419
2009-11-14,415
2009-11-15,411
2009-11-16,406
2009-11-17,402
2009-11-18,399
2009-11-19,395
2009-11-20,391
2009-11-21,387
2009-11-22,384
2009-11-23,381
2009-11-24,377
2009-11-25,374
2009-11-26,371
2009-11-27,368
2009-11-28,402
2009-11-29,399
2009-11-30,396
2009-12-01,393
2009-12-02,390
2009-12-03,388
2009-12-04,385
2009-12-05,383
2009-12-06,381
2009-12-07,379
2009-12-08,377
2009-12-09,375
2009-12-10,374
2009-12-11,372
2009-12-12,371
2009-12-13,370
2009-12-14,369
2009-12-15,368
2009-12-16,367
2009-12-17,367
2009-12-18,366
2009-12-19,366
2009-12-20,366
2009-12-21,366
2009-12-22,366
2009-12-23,366
2009-12-24,367
2009-12-25,367
2009-12-26,368
2009-12-27,369
2009-12-28,370
2009-12-29,371
2009-12-30,372
2009-12-31,373
