Date,ETR
2009-08-20,760
2009-08-21,757
2009-08-22,753
2009-08-23,749
2009-08-24,746
2009-08-25,742
2009-08-26,738
2009-08-27,734
2009-08-28,730
2009-08-29,726
2009-08-30,722
2009-08-31,718
2009-09-01,713
2009-09-02,709
2009-09-03,705
2009-09-04,700
2009-09-05,696
2009-09-06,691
2009-09-07,687
2009-09-08,682
2009-09-09,678
2009-09-10,673
2009-09-11,668
2009-09-12,663
2009-09-13,658
2009-09-14,654
2009-09-15,649
2009-09-16,644
2009-09-17,639
2009-09-18,634
2009-09-19,629
2009-09-20,624
2009-09-21,619
2009-09-22,614
2009-09-23,609
2009-09-24,603
2009-09-25,599
2009-09-26,593
2009-09-27,588
2009-09-28,583
2009-09-29,578
2009-09-30,573
2009-10-01,567
2009-10-02,562
2009-10-03,557
2009-10-04,552
2009-10-05,592
2009-10-06,587
2009-10-07,581
2009-10-08,576
2009-10-09,570
2009-10-10,564
2009-10-11,559
2009-10-12,553
2009-10-13,548
2009-10-14,542
2009-10-15,537
2009-10-16,531
2009-10-17,526
2009-10-18,520
2009-10-19,515
2009-10-20,510
2009-10-21,504
2009-10-22,499
2009-10-23,494
2009-10-24,489
2009-10-25,484
2009-10-26,478
2009-10-27,473
2009-10-28,511
2009-10-29,505
2009-10-30,500
2009-10-31,495
2009-11-01,490
2009-11-02,484
2009-11-03,479
2009-11-04,474
2009-11-05,469
2009-11-06,464
2009-11-07,460
2009-11-08,455
2009-11-09,450
2009-11-10,445
2009-11-11,441
2009-11-12,437
2009-11-13,432
2009-11-14,428
2009-11-15,424
2009-11-16,420
2009-11-17,416
2009-11-18,412
2009-11-19,408
2009-11-20,404
2009-11-21,401
2009-11-22,397
2009-11-23,394
2009-11-24,390
2009-11-25,387
2009-11-26,384
2009-11-27,381
2009-11-28,378
2009-11-29,413
2009-11-30,411
2009-12-01,408
2009-12-02,405
2009-12-03,403
2009-12-04,400
2009-12-05,398
2009-12-06,396
2009-12-07,394
2009-12-08,392
2009-12-09,390
2009-12-10,389
2009-12-11,387
2009-12-12,386
2009-12-13,385
2009-12-14,384
2009-12-15,383
2009-12-16,382
2009-12-17,382
2009-12-18,381
2009-12-19,381
2009-12-20,381
2009-12-21,381
2009-12-22,381
2009-12-23,381
2009-12-24,382
2009-12-25,382
2009-12-26,383
2009-12-27,384
2009-12-28,385
2009-12-29,386
2009-12-30,387
2009-12-31,389
